Protocol,Info,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,label
Modbus/TCP,"Response: Trans:  1282; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1283; Unit:   1, Func:   4: Read Input Registers",5,3,0,0,0,6,1,4,4,e4,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1283; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1284; Unit:   1, Func:   4: Read Input Registers",5,4,0,0,0,6,1,4,4,e5,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1284; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,4,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1285; Unit:   1, Func:   4: Read Input Registers",5,5,0,0,0,6,1,4,4,e6,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1285; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,5,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1286; Unit:   1, Func:   4: Read Input Registers",5,6,0,0,0,6,1,4,4,e7,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1286; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,6,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1287; Unit:   1, Func:   4: Read Input Registers",5,7,0,0,0,6,1,4,4,e8,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1287; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,7,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1288; Unit:   1, Func:   4: Read Input Registers",5,8,0,0,0,6,1,4,4,e9,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1288; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,8,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1289; Unit:   1, Func:   4: Read Input Registers",5,9,0,0,0,6,1,4,4,ea,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1289; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,9,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1290; Unit:   1, Func:   4: Read Input Registers",5,0a,0,0,0,6,1,4,4,eb,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1290; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1291; Unit:   1, Func:   4: Read Input Registers",5,0b,0,0,0,6,1,4,4,ec,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1291; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1292; Unit:   1, Func:   4: Read Input Registers",5,0c,0,0,0,6,1,4,4,ed,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1292; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1293; Unit:   1, Func:   4: Read Input Registers",5,0d,0,0,0,6,1,4,4,ee,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1293; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1294; Unit:   1, Func:   4: Read Input Registers",5,0e,0,0,0,6,1,4,4,ef,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1294; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1295; Unit:   1, Func:   4: Read Input Registers",5,0f,0,0,0,6,1,4,4,f0,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1295; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,0f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1296; Unit:   1, Func:   4: Read Input Registers",5,10,0,0,0,6,1,4,4,f1,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1296; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,10,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1297; Unit:   1, Func:   4: Read Input Registers",5,11,0,0,0,6,1,4,4,f2,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1297; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,11,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1298; Unit:   1, Func:   4: Read Input Registers",5,12,0,0,0,6,1,4,4,f3,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1298; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,12,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1299; Unit:   1, Func:   4: Read Input Registers",5,13,0,0,0,6,1,4,4,f4,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1299; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,13,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1300; Unit:   1, Func:   4: Read Input Registers",5,14,0,0,0,6,1,4,4,f5,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1300; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,14,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1301; Unit:   1, Func:   4: Read Input Registers",5,15,0,0,0,6,1,4,4,f6,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1301; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,15,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1302; Unit:   1, Func:   4: Read Input Registers",5,16,0,0,0,6,1,4,4,f7,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1302; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,16,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1303; Unit:   1, Func:   4: Read Input Registers",5,17,0,0,0,6,1,4,4,f8,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1303; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,17,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1304; Unit:   1, Func:   4: Read Input Registers",5,18,0,0,0,6,1,4,4,f9,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1304; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,18,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1305; Unit:   1, Func:   4: Read Input Registers",5,19,0,0,0,6,1,4,4,fa,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1305; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,19,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1306; Unit:   1, Func:   4: Read Input Registers",5,1a,0,0,0,6,1,4,4,fb,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1306; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1307; Unit:   1, Func:   4: Read Input Registers",5,1b,0,0,0,6,1,4,4,fc,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1307; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1308; Unit:   1, Func:   4: Read Input Registers",5,1c,0,0,0,6,1,4,4,fd,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1308; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1309; Unit:   1, Func:   4: Read Input Registers",5,1d,0,0,0,6,1,4,4,fe,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1309; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1310; Unit:   1, Func:   4: Read Input Registers",5,1e,0,0,0,6,1,4,4,ff,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1310; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1311; Unit:   1, Func:   4: Read Input Registers",5,1f,0,0,0,6,1,4,5,0,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1311; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,1f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1312; Unit:   1, Func:   4: Read Input Registers",5,20,0,0,0,6,1,4,5,1,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1312; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,20,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1313; Unit:   1, Func:   4: Read Input Registers",5,21,0,0,0,6,1,4,5,2,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1313; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,21,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1314; Unit:   1, Func:   4: Read Input Registers",5,22,0,0,0,6,1,4,5,3,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1314; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,22,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1315; Unit:   1, Func:   4: Read Input Registers",5,23,0,0,0,6,1,4,5,4,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1315; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,23,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1316; Unit:   1, Func:   4: Read Input Registers",5,24,0,0,0,6,1,4,5,5,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1316; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,24,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1317; Unit:   1, Func:   4: Read Input Registers",5,25,0,0,0,6,1,4,5,6,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1317; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,25,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1318; Unit:   1, Func:   4: Read Input Registers",5,26,0,0,0,6,1,4,5,7,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1318; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,26,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1319; Unit:   1, Func:   4: Read Input Registers",5,27,0,0,0,6,1,4,5,8,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1319; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,27,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1320; Unit:   1, Func:   4: Read Input Registers",5,28,0,0,0,6,1,4,5,9,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1320; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,28,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1321; Unit:   1, Func:   4: Read Input Registers",5,29,0,0,0,6,1,4,5,0a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1321; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,29,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1322; Unit:   1, Func:   4: Read Input Registers",5,2a,0,0,0,6,1,4,5,0b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1322; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1323; Unit:   1, Func:   4: Read Input Registers",5,2b,0,0,0,6,1,4,5,0c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1323; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1324; Unit:   1, Func:   4: Read Input Registers",5,2c,0,0,0,6,1,4,5,0d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1324; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1325; Unit:   1, Func:   4: Read Input Registers",5,2d,0,0,0,6,1,4,5,0e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1325; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1326; Unit:   1, Func:   4: Read Input Registers",5,2e,0,0,0,6,1,4,5,0f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1326; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1327; Unit:   1, Func:   4: Read Input Registers",5,2f,0,0,0,6,1,4,5,10,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1327; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,2f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1328; Unit:   1, Func:   4: Read Input Registers",5,30,0,0,0,6,1,4,5,11,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1328; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,30,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1329; Unit:   1, Func:   4: Read Input Registers",5,31,0,0,0,6,1,4,5,12,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1329; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,31,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1330; Unit:   1, Func:   4: Read Input Registers",5,32,0,0,0,6,1,4,5,13,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1330; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,32,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2452; Unit:   1, Func:   3: Read Holding Registers",9,94,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2452; Unit:   1, Func:   3: Read Holding Registers",9,94,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2498; Unit:   1, Func:   3: Read Holding Registers",9,c2,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2498; Unit:   1, Func:   3: Read Holding Registers",9,c2,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2501; Unit:   1, Func:   3: Read Holding Registers",9,c5,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2501; Unit:   1, Func:   3: Read Holding Registers",9,c5,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2497; Unit:   1, Func:   3: Read Holding Registers",9,c1,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2497; Unit:   1, Func:   3: Read Holding Registers",9,c1,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2470; Unit:   1, Func:   3: Read Holding Registers",9,a6,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2470; Unit:   1, Func:   3: Read Holding Registers",9,a6,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2453; Unit:   1, Func:   2: Read Discrete Inputs",9,95,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"   Query: Trans:  2499; Unit:   1, Func:   2: Read Discrete Inputs",9,c3,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2453; Unit:   1, Func:   2: Read Discrete Inputs",9,95,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"Response: Trans:  2499; Unit:   1, Func:   2: Read Discrete Inputs",9,c3,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2502; Unit:   1, Func:   2: Read Discrete Inputs",9,c6,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2502; Unit:   1, Func:   2: Read Discrete Inputs",9,c6,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2484; Unit:   1, Func:   3: Read Holding Registers",9,b4,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2484; Unit:   1, Func:   3: Read Holding Registers",9,b4,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2498; Unit:   1, Func:   2: Read Discrete Inputs",9,c2,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2498; Unit:   1, Func:   2: Read Discrete Inputs",9,c2,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2471; Unit:   1, Func:   2: Read Discrete Inputs",9,a7,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2471; Unit:   1, Func:   2: Read Discrete Inputs",9,a7,0,0,0,4,1,2,1,0c,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2454; Unit:   1, Func:   1: Read Coils",9,96,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2454; Unit:   1, Func:   1: Read Coils",9,96,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2500; Unit:   1, Func:   1: Read Coils",9,c4,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2500; Unit:   1, Func:   1: Read Coils",9,c4,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2503; Unit:   1, Func:   1: Read Coils",9,c7,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2503; Unit:   1, Func:   1: Read Coils",9,c7,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2485; Unit:   1, Func:   2: Read Discrete Inputs",9,b5,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2485; Unit:   1, Func:   2: Read Discrete Inputs",9,b5,0,0,0,4,1,2,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2499; Unit:   1, Func:   1: Read Coils",9,c3,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2499; Unit:   1, Func:   1: Read Coils",9,c3,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2472; Unit:   1, Func:   1: Read Coils",9,a8,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2472; Unit:   1, Func:   1: Read Coils",9,a8,0,0,0,4,1,1,1,0c,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2486; Unit:   1, Func:   1: Read Coils",9,b6,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2486; Unit:   1, Func:   1: Read Coils",9,b6,0,0,0,4,1,1,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1331; Unit:   1, Func:   4: Read Input Registers",5,33,0,0,0,6,1,4,5,14,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1331; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,33,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1332; Unit:   1, Func:   4: Read Input Registers",5,34,0,0,0,6,1,4,5,15,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1332; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,34,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1333; Unit:   1, Func:   4: Read Input Registers",5,35,0,0,0,6,1,4,5,16,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1333; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,35,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1334; Unit:   1, Func:   4: Read Input Registers",5,36,0,0,0,6,1,4,5,17,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1334; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,36,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1335; Unit:   1, Func:   4: Read Input Registers",5,37,0,0,0,6,1,4,5,18,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1335; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,37,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1336; Unit:   1, Func:   4: Read Input Registers",5,38,0,0,0,6,1,4,5,19,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1336; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,38,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1337; Unit:   1, Func:   4: Read Input Registers",5,39,0,0,0,6,1,4,5,1a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1337; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,39,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1338; Unit:   1, Func:   4: Read Input Registers",5,3a,0,0,0,6,1,4,5,1b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1338; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1339; Unit:   1, Func:   4: Read Input Registers",5,3b,0,0,0,6,1,4,5,1c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1339; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1340; Unit:   1, Func:   4: Read Input Registers",5,3c,0,0,0,6,1,4,5,1d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1340; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1341; Unit:   1, Func:   4: Read Input Registers",5,3d,0,0,0,6,1,4,5,1e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1341; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1342; Unit:   1, Func:   4: Read Input Registers",5,3e,0,0,0,6,1,4,5,1f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1342; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1343; Unit:   1, Func:   4: Read Input Registers",5,3f,0,0,0,6,1,4,5,20,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1343; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,3f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1344; Unit:   1, Func:   4: Read Input Registers",5,40,0,0,0,6,1,4,5,21,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1344; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,40,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1345; Unit:   1, Func:   4: Read Input Registers",5,41,0,0,0,6,1,4,5,22,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1345; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,41,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1346; Unit:   1, Func:   4: Read Input Registers",5,42,0,0,0,6,1,4,5,23,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1346; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,42,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1347; Unit:   1, Func:   4: Read Input Registers",5,43,0,0,0,6,1,4,5,24,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1347; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,43,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1348; Unit:   1, Func:   4: Read Input Registers",5,44,0,0,0,6,1,4,5,25,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1348; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,44,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1349; Unit:   1, Func:   4: Read Input Registers",5,45,0,0,0,6,1,4,5,26,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1349; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,45,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1350; Unit:   1, Func:   4: Read Input Registers",5,46,0,0,0,6,1,4,5,27,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1350; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,46,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1351; Unit:   1, Func:   4: Read Input Registers",5,47,0,0,0,6,1,4,5,28,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1351; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,47,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1352; Unit:   1, Func:   4: Read Input Registers",5,48,0,0,0,6,1,4,5,29,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1352; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,48,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1353; Unit:   1, Func:   4: Read Input Registers",5,49,0,0,0,6,1,4,5,2a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1353; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,49,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1354; Unit:   1, Func:   4: Read Input Registers",5,4a,0,0,0,6,1,4,5,2b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1354; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,4a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  1355; Unit:   1, Func:   4: Read Input Registers",5,4b,0,0,0,6,1,4,5,2c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  1355; Unit:   1, Func:   4: Read Input Registers. Exception returned ",5,4b,0,0,0,3,1,84,2,,,,,,,,,1
